"src_id","user_id","account_id","platform_id","account_name","ads_id","ads_name","created_date","start_date","modified_date","end_date","campaign_id","campaign_name","currency_id","spent_amount","reach","impressions","frequency","cpm","link_clicks","ctr","post_comments","post_reactions","post_shares","video_views","six_sec_video_view","full_video_view","est_ad_recall_lift","est_ad_recall_lift_rate","active_view_measurability","landing_page_clicks","paid_comments","paid_likes","paid_shares"
"FACEBOOK.23857341979870537.2023-07-30","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857341979870537","01 - IG reels - 24. 7. - Video - soutěž Kopecký","","2023-07-30","","2023-07-30","23857341979860537","MOL - video views - IG - Racing Fuel soutěž - 07/2023","EUR","12.930","6826","6977","","1.853","21","0.301","","","","","","","","","","","","",""
"FACEBOOK.23857178712770537.2023-07-18","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857178712770537","03 - FB - 18. 7. - Static - Prémiová paliva CZ 2","","2023-07-18","","2023-07-18","23856893101440537","MOL - FB posts - brand awareness - 07/2023","EUR","7.390","7347","8985","","0.822","34","0.378","","","","","","","","","","","","",""
"FACEBOOK.23854796413180537.2023-07-12","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796413180537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-12","","2023-07-12","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","10.940","6963","7082","","1.545","10","0.141","","","","","","","","","","","","",""
"FACEBOOK.23856374974760537.2023-07-05","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856374974760537","01 - FB - 3. 7. - Dynamic - Teaser","","2023-07-05","","2023-07-05","23856374974720537","MOL - FB - post engagement - PWG kampaň - 07-09/2023","EUR","33.880","20644","50231","","0.674","22","0.044","","","","","","","","","","","","",""
"FACEBOOK.23854796517160537.2023-07-01","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796517160537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-01","","2023-07-01","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.730","432","432","","1.690","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857178978280537.2023-07-22","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857178978280537","04 - FB - 18. 7. - Static - Crunch&Go HU","","2023-07-22","","2023-07-22","23856893101440537","MOL - FB posts - brand awareness - 07/2023","EUR","10.610","10944","12000","","0.884","17","0.142","","","","","","","","","","","","",""
"FACEBOOK.23857389875120537.2023-07-30","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857389875120537","02 - FB - 26. 7. - Dynamic - Chytačka","","2023-07-30","","2023-07-30","23856374974720537","MOL - FB - post engagement - PWG kampaň - 07-09/2023","EUR","6.190","4160","4361","","1.419","258","5.916","","","","","","","","","","","","",""
"FACEBOOK.23857243363850537.2023-07-25","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857243363850537","02 - IG story - 20. 7. - Dynamic - 5B Awareness asset","","2023-07-25","","2023-07-25","23856375415910537","MOL - IG stories - video views - PWG kampaň - 07-09/2023","EUR","7.390","1478","1753","","4.216","5","0.285","","","","","","","","","","","","",""
"FACEBOOK.23857179105390537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857179105390537","04 - IG story - 18. 7. - Static - Crunch&Go HU","","2023-07-23","","2023-07-23","23856893419120537","MOL - IG stories - brand awareness - 07/2023","EUR","6.270","5502","5859","","1.070","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23854443054990537.2023-07-07","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443054990537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-07","","2023-07-07","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","2.140","1507","1541","","1.389","1","0.065","","","","","","","","","","","","",""
"FACEBOOK.23854796517160537.2023-07-17","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796517160537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-17","","2023-07-17","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.810","467","474","","1.709","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857179105390537.2023-07-20","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857179105390537","04 - IG story - 18. 7. - Static - Crunch&Go HU","","2023-07-20","","2023-07-20","23856893419120537","MOL - IG stories - brand awareness - 07/2023","EUR","7.050","6846","7579","","0.930","1","0.013","","","","","","","","","","","","",""
"FACEBOOK.23855881560270537.2023-07-14","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881560270537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-14","","2023-07-14","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","30.950","4392","4626","","6.690","2","0.043","","","","","","","","","","","","",""
"FACEBOOK.23854796517160537.2023-07-12","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796517160537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-12","","2023-07-12","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.520","281","286","","1.818","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857243281090537.2023-07-22","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857243281090537","02 - FB - 20. 7. - Dynamic - 5B Awareness asset","","2023-07-22","","2023-07-22","23856437890040537","MOL - FB - video views - PWG kampaň - 07-09/2023","EUR","8.820","986","1016","","8.681","1","0.098","","","","","","","","","","","","",""
"FACEBOOK.23856138718080537.2023-07-03","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856138718080537","03 - FB - 30. 6. - Video - Paliva HU adaptace - edukativně","","2023-07-03","","2023-07-03","23855288080720537","MOL - FB posts - video views - 06/2023","EUR","7.420","4978","5176","","1.434","14","0.270","","","","","","","","","","","","",""
"FACEBOOK.23854443054990537.2023-07-12","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443054990537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-12","","2023-07-12","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","3.410","2358","2400","","1.421","4","0.167","","","","","","","","","","","","",""
"FACEBOOK.23856138718080537.2023-07-01","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856138718080537","03 - FB - 30. 6. - Video - Paliva HU adaptace - edukativně","","2023-07-01","","2023-07-01","23855288080720537","MOL - FB posts - video views - 06/2023","EUR","21.310","11432","12154","","1.753","38","0.313","","","","","","","","","","","","",""
"FACEBOOK.23855706486630537.2023-07-22","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706486630537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-22","","2023-07-22","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","0.800","294","303","","2.640","3","0.990","","","","","","","","","","","","",""
"FACEBOOK.23857345393980537.2023-07-27","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857345393980537","04 - IG - 24. 7. - Static - PRÉMIOVÁ PALIVA HU","","2023-07-27","","2023-07-27","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","18.510","646","673","","27.504","1","0.149","","","","","","","","","","","","",""
"FACEBOOK.23855706486630537.2023-07-11","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706486630537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-11","","2023-07-11","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","0.420","131","132","","3.182","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23854443054990537.2023-07-11","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443054990537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-11","","2023-07-11","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","2.650","1811","1843","","1.438","3","0.163","","","","","","","","","","","","",""
"FACEBOOK.23855706486630537.2023-07-14","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706486630537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-14","","2023-07-14","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","0.350","96","100","","3.500","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857178850840537.2023-07-20","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857178850840537","03 - IG story - 18. 7. - Static - Prémiová Paliva CZ 2","","2023-07-20","","2023-07-20","23856893419120537","MOL - IG stories - brand awareness - 07/2023","EUR","7.130","6622","7505","","0.950","1","0.013","","","","","","","","","","","","",""
"FACEBOOK.23854796413180537.2023-07-02","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796413180537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-02","","2023-07-02","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","14.650","11408","11636","","1.259","9","0.077","","","","","","","","","","","","",""
"FACEBOOK.23854796413180537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796413180537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-23","","2023-07-23","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","5.940","3245","3276","","1.813","1","0.031","","","","","","","","","","","","",""
"FACEBOOK.23854443054990537.2023-07-13","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443054990537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-13","","2023-07-13","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","1.320","917","937","","1.409","2","0.213","","","","","","","","","","","","",""
"FACEBOOK.23857434010770537.2023-07-30","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857434010770537","05 - IG story - 28. 7. - Video - VÝSTAVBA CHOTÝČANY","","2023-07-30","","2023-07-30","23856893419120537","MOL - IG stories - brand awareness - 07/2023","EUR","13.350","15092","17690","","0.755","4","0.023","","","","","","","","","","","","",""
"FACEBOOK.23855706486630537.2023-07-15","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706486630537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-15","","2023-07-15","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","1.320","440","447","","2.953","3","0.671","","","","","","","","","","","","",""
"FACEBOOK.23857341658170537.2023-07-29","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857341658170537","01 - IG - 24. 7. - Static - soutěž Kopecký","","2023-07-29","","2023-07-29","23857341658150537","MOL - post engagement - IG - Racing Fuel soutěž - 07/2023","EUR","17.650","2415","2611","","6.760","12","0.460","","","","","","","","","","","","",""
"FACEBOOK.23857178712770537.2023-07-20","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857178712770537","03 - FB - 18. 7. - Static - Prémiová paliva CZ 2","","2023-07-20","","2023-07-20","23856893101440537","MOL - FB posts - brand awareness - 07/2023","EUR","10.620","9524","10639","","0.998","34","0.320","","","","","","","","","","","","",""
"FACEBOOK.23855881573020537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881573020537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-23","","2023-07-23","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","2.470","400","412","","5.995","3","0.728","","","","","","","","","","","","",""
"FACEBOOK.23854443054990537.2023-07-14","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443054990537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-14","","2023-07-14","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","1.650","1071","1090","","1.514","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23856114482360537.2023-07-01","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856114482360537","02 - IG - 30. 6. - Static - eng 02","","2023-07-01","","2023-07-01","23855383935820537","MOL - IG - post engagement - FC MOVE kampaň - 05-06/2023","EUR","39.430","4292","4910","","8.031","12","0.244","","","","","","","","","","","","",""
"FACEBOOK.23855881573020537.2023-07-21","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881573020537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-21","","2023-07-21","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","4.980","743","776","","6.418","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857046518440537.2023-07-13","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857046518440537","02 - IG story - 13. 7. - Static - Mol EVOX","","2023-07-13","","2023-07-13","23856893419120537","MOL - IG stories - brand awareness - 07/2023","EUR","3.930","4141","4479","","0.877","1","0.022","","","","","","","","","","","","",""
"FACEBOOK.23857178850840537.2023-07-18","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857178850840537","03 - IG story - 18. 7. - Static - Prémiová Paliva CZ 2","","2023-07-18","","2023-07-18","23856893419120537","MOL - IG stories - brand awareness - 07/2023","EUR","5.230","5313","6082","","0.860","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857046518440537.2023-07-15","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857046518440537","02 - IG story - 13. 7. - Static - Mol EVOX","","2023-07-15","","2023-07-15","23856893419120537","MOL - IG stories - brand awareness - 07/2023","EUR","9.970","9162","10696","","0.932","2","0.019","","","","","","","","","","","","",""
"FACEBOOK.23855706136620537.2023-07-08","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706136620537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-08","","2023-07-08","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","6.170","2513","2559","","2.411","13","0.508","","","","","","","","","","","","",""
"FACEBOOK.23857341979870537.2023-07-28","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857341979870537","01 - IG reels - 24. 7. - Video - soutěž Kopecký","","2023-07-28","","2023-07-28","23857341979860537","MOL - video views - IG - Racing Fuel soutěž - 07/2023","EUR","12.230","6784","6810","","1.796","19","0.279","","","","","","","","","","","","",""
"FACEBOOK.23855706136620537.2023-07-03","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706136620537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-03","","2023-07-03","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","7.530","1627","1650","","4.564","3","0.182","","","","","","","","","","","","",""
"FACEBOOK.23856374974760537.2023-07-08","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856374974760537","01 - FB - 3. 7. - Dynamic - Teaser","","2023-07-08","","2023-07-08","23856374974720537","MOL - FB - post engagement - PWG kampaň - 07-09/2023","EUR","33.890","18796","47811","","0.709","14","0.029","","","","","","","","","","","","",""
"FACEBOOK.23854796413180537.2023-07-14","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796413180537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-14","","2023-07-14","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","12.200","7938","8337","","1.463","7","0.084","","","","","","","","","","","","",""
"FACEBOOK.23854796517160537.2023-07-09","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796517160537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-09","","2023-07-09","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.530","308","311","","1.704","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23855706136620537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706136620537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-19","","2023-07-19","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","9.590","2002","2024","","4.738","10","0.494","","","","","","","","","","","","",""
"FACEBOOK.23855881573020537.2023-07-13","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881573020537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-13","","2023-07-13","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","4.430","854","874","","5.069","3","0.343","","","","","","","","","","","","",""
"FACEBOOK.23857389875120537.2023-07-26","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857389875120537","02 - FB - 26. 7. - Dynamic - Chytačka","","2023-07-26","","2023-07-26","23856374974720537","MOL - FB - post engagement - PWG kampaň - 07-09/2023","EUR","3.160","1599","1708","","1.850","137","8.021","","","","","","","","","","","","",""
"FACEBOOK.23855881573020537.2023-07-03","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881573020537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-03","","2023-07-03","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","2.780","786","830","","3.349","9","1.084","","","","","","","","","","","","",""
"FACEBOOK.23857046518440537.2023-07-17","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857046518440537","02 - IG story - 13. 7. - Static - Mol EVOX","","2023-07-17","","2023-07-17","23856893419120537","MOL - IG stories - brand awareness - 07/2023","EUR","9.360","10246","11349","","0.825","3","0.026","","","","","","","","","","","","",""
